image,mode,channels,device,forward_original_cached_ms,forward_events_scan_ms,forward_compact_scan_ms,backward_original_cached_ms,backward_events_scan_ms,backward_compact_scan_ms,nodes_all_channels_and_trees,preparation_original_argsort_ms,preparation_events_linear_ms,preparation_compact_linear_ms,forward_events_speedup_vs_original,forward_compact_speedup_vs_original,forward_compact_speedup_vs_events,backward_events_speedup_vs_original,backward_compact_speedup_vs_original,backward_compact_speedup_vs_events
4.1.07.png,RGB,3,mps,2.369290974456817,2.3650835501030087,2.400833007413894,5.479873681906611,2.8141665970906615,2.8098528855480254,19549.0,0.3227079869247973,0.26712502585723996,0.0799785484559834,1.0017789749345747,0.986862046273242,0.985109561056313,1.9472456561639981,1.9502350852926709,1.0015352090370364
4.1.08.png,RGB,3,cpu,0.733729568310082,0.7100841030478477,0.7112710154615343,1.1736254673451185,1.096291991416365,1.0405000648461282,22791.0,0.40966656524688005,0.31252094777300954,0.09137438610196114,1.0332995277048764,1.0315752397614215,0.9983312796558759,1.0705409476072536,1.1279436753506376,1.0536203009064562
4.1.08.png,RGB,3,mps,2.3341875639744103,2.31268658535555,2.3306034854613245,5.109438090585172,2.5344595196656883,2.5662301923148334,22791.0,0.40966656524688005,0.31252094777300954,0.09137438610196114,1.00929697035258,1.001537832812593,0.9923123344586314,2.0159872552468863,1.9910287494421037,0.9876197105215698
4.2.01.png,RGB,3,cpu,0.8055430371314287,0.7562909158878028,0.7170215831138194,1.1492500780150294,1.0068764677271247,0.9439584100618958,39952.0,0.8216064888983965,0.5067915772087872,0.13135385233908892,1.0651232484867403,1.123457167960253,1.0547672952931877,1.1414012690248807,1.2174795687658235,1.0666534213738328
4.2.01.png,RGB,3,mps,2.457146008964628,2.5803952594287694,2.4901468423195183,5.481187428813428,2.330269489903003,2.3848956916481256,39952.0,0.8216064888983965,0.5067915772087872,0.13135385233908892,0.9522362901521431,0.9867474348122576,1.036242206915471,2.3521689025940002,2.2982923102291126,0.9770949304255012
4.2.03.png,RGB,3,cpu,0.9950824896804988,0.9563110070303082,0.9065624326467514,1.3708340702578425,1.0469179833307862,1.0153340408578515,88048.0,3.400270885322243,0.8153538801707327,0.189563084859401,1.0405427547786887,1.097643641348902,1.05487605992928,1.3093996779924557,1.3501311047343891,1.0311069472724952
4.2.03.png,RGB,3,mps,2.3460836382582784,2.3402710212394595,2.4772705510258675,5.795896053314209,2.2531659924425185,2.2876246366649866,88048.0,3.400270885322243,0.8153538801707327,0.189563084859401,1.002483736698043,0.9470437685083436,0.9446973889349006,2.572334250008467,2.5335870056740406,0.9849369325412128
4.2.05.png,RGB,3,cpu,0.8193120011128485,0.8252920233644545,0.7900625350885093,1.1886460124514997,1.000374904833734,0.9714580955915153,51550.0,1.2285414850339293,0.5746038514189422,0.1386459916830063,0.9927540530111665,1.037021709960038,1.044590759226418,1.1882005503217385,1.2235690019421166,1.0297663989558
4.2.05.png,RGB,3,mps,2.3765615187585354,2.3491454776376486,2.3506470606662333,5.462792061734945,2.339021419174969,2.3657074198126793,51550.0,1.2285414850339293,0.5746038514189422,0.1386459916830063,1.011670644232922,1.0110243934642222,0.9993612043876297,2.3355032223953756,2.309157935585922,0.9887196529823526
4.2.06.png,RGB,3,cpu,0.8757920586504042,0.858750136103481,0.8090619230642915,1.2601868365891278,1.0109793511219323,0.9744784911163151,64825.0,2.0357916364446282,0.6563544156961143,0.15343754785135388,1.0198450303882916,1.082478403301165,1.061414598342482,1.2465010637365026,1.2931910227649244,1.0374568144277905
4.2.06.png,RGB,3,mps,2.4411043850705028,2.4513964890502393,2.4446664610877633,5.689478537533432,2.276020939461887,2.273959165904671,64825.0,2.0357916364446282,0.6563544156961143,0.15343754785135388,0.995801534339423,0.9985429194231774,1.0027529432213347,2.499747888470033,2.502014382157972,1.0009066889098668
4.2.07.png,RGB,3,cpu,0.7961046067066491,0.7997288485057652,0.7588329026475549,1.161791558843106,0.9846673929132521,0.9561870247125626,45697.0,1.0749370558187366,0.5355204921215773,0.13887562090530992,0.9954681617327076,1.0491171428242685,1.0538932164321355,1.1798822294763023,1.2150254383470114,1.0297853531418197
4.2.07.png,RGB,3,mps,2.424958103802055,2.397521457169205,2.350000257138163,5.505667708348483,2.295290003530681,2.262208901811391,45697.0,1.0749370558187366,0.5355204921215773,0.13887562090530992,1.011443754361742,1.0318969525370079,1.0202217850345743,2.3986806459660897,2.433757423525297,1.014623362896681
5.1.09.png,L,1,cpu,0.34835399128496647,0.3469585790298879,0.32966601429507136,0.43175043538212776,0.36285456735640764,0.3384790034033358,25633.0,0.8721660706214607,0.259542022831738,0.06610504351556301,1.0040218410479436,1.056687605575163,1.0524547996607823,1.1898718501124677,1.2755604662060782,1.0720149956363043
5.1.09.png,L,1,mps,0.781812472268939,0.7855419535189867,0.7987920544110239,1.868187973741442,0.7614995120093226,0.7223535212688148,25633.0,0.8721660706214607,0.259542022831738,0.06610504351556301,0.9952523461880798,0.9787434263419101,0.9834123276278619,2.453301603322066,2.586251632663142,1.054192288938729
5.1.10.png,L,1,cpu,0.3495624987408519,0.34379150019958615,0.3368119359947741,0.4547499120235443,0.3788125468418002,0.3563539939932525,25332.0,0.881665968336165,0.2715630689635873,0.07056246977299452,1.0167863328148468,1.0378566237815148,1.0207224372384485,1.200461589286949,1.2761184655956315,1.063023154579749
5.1.10.png,L,1,mps,0.8159584831446409,0.830166507512331,0.8339169435203075,1.9234789651818573,0.761166971642524,0.7425419753417373,25332.0,0.881665968336165,0.2715630689635873,0.07056246977299452,0.9828853317507764,0.9784649292531981,0.995502626446053,2.5270131742989026,2.5903976193354215,1.0250827521127206
5.1.11.png,L,1,cpu,0.2516249078325927,0.2509794430807233,0.24691643193364143,0.40831248043105006,0.35495898919180036,0.3402705187909305,11128.0,0.20583305740728974,0.14747842215001583,0.041395542211830616,1.002571783345865,1.0190691071553175,1.016455005101377,1.1503088888119986,1.19996431627956,1.043167037958686
5.1.11.png,L,1,mps,0.8072705240920186,0.8256050059571862,0.8221039897762239,1.8017080146819353,0.8067715680226684,0.8350840653292835,11128.0,0.20583305740728974,0.14747842215001583,0.041395542211830616,0.977792671152822,0.9819567039344463,1.0042586050238185,2.233231916064885,2.1575169368984435,0.966096230928019
5.1.12.png,L,1,cpu,0.26370800333097577,0.25708304019644856,0.2552920486778021,0.3800209960900247,0.3264164552092552,0.3315834910608828,13012.0,0.2988750929944217,0.14816602924838662,0.0374165247194469,1.0257697401176864,1.0329659881565496,1.0070154614212323,1.1642213191930086,1.1460793626189556,0.9844170895387585
5.1.12.png,L,1,mps,0.8290004916489124,0.8414789917878807,0.8309375843964517,1.82877090992406,0.886186957359314,0.8623540052212775,13012.0,0.2988750929944217,0.14816602924838662,0.0374165247194469,0.985170752614447,0.997668786700813,1.0126861602957649,2.0636400645903046,2.1206730633260094,1.0276370863864905
5.1.13.png,L,1,cpu,0.22418698063120246,0.2296040183864534,0.2226039650849998,0.5496035446412861,0.5355000030249357,0.5342084914445877,4948.0,0.08762552170082927,0.06820791168138385,0.020563078578561544,0.9764070429023008,1.0071113537694543,1.0314462201910046,1.0263371457267643,1.0288184359538495,1.0024176170933854
5.1.13.png,L,1,mps,0.805291929282248,0.839791027829051,0.8258959860540926,2.182770404033363,1.295271038543433,1.304229546803981,4948.0,0.08762552170082927,0.06820791168138385,0.020563078578561544,0.9589194247097557,0.9750524798282587,1.0168242030589651,1.6851842889098692,1.6736090739412008,0.9931311874642765
5.1.14.png,L,1,cpu,0.28858293080702424,0.2882075496017933,0.27118698926642537,0.41624950245022774,0.3393334918655455,0.3216459881514311,25525.0,0.8565215393900871,0.23970846086740494,0.05764549132436514,1.001302468327945,1.064147404665894,1.062763189271762,1.2266679017205846,1.2941230973919602,1.0549905932785555
5.1.14.png,L,1,mps,0.797562999650836,0.8452915935777128,0.8763750083744526,1.8270620494149625,0.7514790049754083,0.7379585294984281,25525.0,0.8565215393900871,0.23970846086740494,0.05764549132436514,0.9435359415738839,0.9100704516097494,0.964531833404977,2.4312882160623395,2.4758329586037453,1.0183214570148944
5.2.08.png,L,1,cpu,0.3265210543759167,0.2860410022549331,0.2895414945669472,0.4347505164332688,0.3403750015422702,0.32554089557379484,17021.0,0.4339374718256295,0.18816703232005239,0.046228524297475815,1.1415183550675223,1.1277176518836376,0.9879102222731508,1.2772692308876226,1.3354712797818604,1.0455675651513119
5.2.08.png,L,1,mps,0.7616045186296105,0.7728539640083909,0.7443954818882048,1.8061654409393668,0.7528125424869359,0.7516669575124979,17021.0,0.4339374718256295,0.18816703232005239,0.046228524297475815,0.985444280675698,1.0231181370120006,1.0382303262346506,2.3992233643885,2.402879922933603,1.001524059243244
5.2.09.png,L,1,cpu,0.311562092974782,0.30820793472230434,0.28122897492721677,0.4378750454634428,0.34499994944781065,0.32891699811443686,25783.0,1.0431664413772523,0.25514542357996106,0.06125000072643161,1.0108827770949498,1.1078591494898973,1.095932361884368,1.2692032163027365,1.3312630480444103,1.0488966864758331
5.2.09.png,L,1,mps,0.7822705083526671,0.7845209911465645,0.7881249766796827,1.9312500371597707,0.7425620569847524,0.7663324940949678,25783.0,1.0431664413772523,0.25514542357996106,0.06125000072643161,0.997131392506645,0.9925716498014311,0.995427139553042,2.600792780877877,2.5201202507281915,0.9689815617980703
5.2.10.png,L,1,cpu,0.2895205398090184,0.2904165303334594,0.27343741385266185,0.4139585653319955,0.34285400761291385,0.334624492097646,26174.0,0.9727290016599,0.23495854111388326,0.050520466174930334,0.996914808797515,1.0588183077427096,1.0620950741215922,1.2073901898191008,1.2370838809109024,1.0245932850392385
5.2.10.png,L,1,mps,0.7963759708218277,0.7933539454825222,0.8154785027727485,1.8985419883392751,0.7558954530395567,0.7358959992416203,26174.0,0.9727290016599,0.23495854111388326,0.050520466174930334,1.003809176668892,0.976575063737463,0.972869232953414,2.5116462610073707,2.5799052995203438,1.027177011178953
5.3.01.png,L,1,cpu,0.27268746634945273,0.2735205343924463,0.26162510039284825,0.39358303183689713,0.32514496706426144,0.322041567414999,19436.0,0.5184579640626907,0.2054175129160285,0.050728966016322374,0.996954276047888,1.0422832745787525,1.0454674799235097,1.2104847735782718,1.2221497833219344,1.009636643102234
5.3.01.png,L,1,mps,0.8129794732667506,0.7955625187605619,0.7966245175339282,1.9557289779186249,0.7602910045534372,0.7453955477103591,19436.0,0.5184579640626907,0.2054175129160285,0.050728966016322374,1.021892628291895,1.0205303193321889,0.9986668766150284,2.572342650650375,2.623746524816337,1.0199832919432277
5.3.02.png,L,1,cpu,0.27985352789983153,0.28070848202332854,0.2636670833453536,0.397228985093534,0.32658351119607687,0.3162919310852885,21970.0,0.6170834531076252,0.22139603970572352,0.054541509598493576,0.9969542989319933,1.0613897053401875,1.0646322569421909,1.2163167198451805,1.2558935149895452,1.0325382316124063
5.3.02.png,L,1,mps,0.8146874606609344,0.8218534057959914,0.8155625546351075,1.8555829883553088,0.7356449496001005,0.7381875184364617,21970.0,0.6170834531076252,0.22139603970572352,0.054541509598493576,0.9912807502110227,0.9989270056978466,1.0077135115205216,2.522389352858347,2.5137013861810846,0.9965556599470192
7.1.01.png,L,1,cpu,0.2886250149458647,0.2731255372054875,0.27572893304750323,0.4069169517606497,0.33747899578884244,0.3219585632905364,19758.0,0.5239374586381018,0.2083954750560224,0.05002046236768365,1.056748548301128,1.0467708693310749,0.990558133260657,1.2057548968625411,1.2638798844230354,1.0482063043755738
7.1.01.png,L,1,mps,0.84612553473562,0.842416484374553,0.8654789417050779,1.9209790625609457,0.78345846850425,0.8184370235539973,19758.0,0.5239374586381018,0.2083954750560224,0.05002046236768365,1.0044028701121879,0.9776385004453952,0.9733529538164272,2.451922009635569,2.347131186977891,0.9572617635284195
7.1.02.png,L,1,cpu,0.2282494679093361,0.22793799871578813,0.22447906667366624,0.40029146475717425,0.351603957824409,0.3514370182529092,10048.0,0.1746665802784264,0.1337084104306996,0.04183355486020446,1.001366464544318,1.0167962264434707,1.0154087064481174,1.138472579302079,1.1390133764141697,1.0004750198835903
7.1.02.png,L,1,mps,0.8260209579020739,0.8340830099768937,0.8255841094069183,1.7801040085032582,0.9378544054925442,0.934479059651494,10048.0,0.1746665802784264,0.1337084104306996,0.04183355486020446,0.9903342329499756,1.0005291386912345,1.0102944091015522,1.8980600806245398,1.904915888823804,1.0036120080018796
7.1.03.png,L,1,cpu,0.28939550975337625,0.29468804132193327,0.2731035929173231,0.3967709490098059,0.3343540010973811,0.3124175709672272,19408.0,0.5459585227072239,0.2016460057348013,0.05004199920222163,0.9820402227901227,1.0596547143961785,1.079033923259825,1.1866792313164087,1.270002028955751,1.0702150972566618
7.1.03.png,L,1,mps,0.8211244712583721,0.8332915022037923,0.8068539900705218,1.8296459456905723,0.7512919837608933,0.752666499465704,19408.0,0.5459585227072239,0.2016460057348013,0.05004199920222163,0.9853988299253714,1.0176865719987367,1.0327661664422825,2.4353327138292435,2.4308853217054094,0.9981738051238014
7.1.04.png,L,1,cpu,0.29212451772764325,0.28827047208324075,0.2760624629445374,0.4522500094026327,0.37889648228883743,0.34860451705753803,19450.0,0.6224995013326406,0.20324945216998458,0.05002098623663187,1.0133695470665118,1.0581826830485563,1.044221909087133,1.193597804526137,1.2973154026228173,1.0868949303554194
7.1.04.png,L,1,mps,0.7938119815662503,0.7859159377403557,0.8045204449445009,1.9035210134461522,0.7554165204055607,0.7716250256635249,19450.0,0.6224995013326406,0.20324945216998458,0.05002098623663187,1.0100469317985803,0.9866896317607077,0.9768750349092389,2.5198297389951283,2.466899012003017,0.9789943240319009
7.1.05.png,L,1,cpu,0.29156351229175925,0.2881665132008493,0.2728545223362744,0.4106875858269632,0.3422715817578137,0.31906203366816044,23480.0,0.7669169572182,0.23464544210582972,0.057582976296544075,1.0117883200694533,1.0685676374182551,1.0561177829616617,1.1998880646701182,1.2871715920111562,1.0727430582160467
7.1.05.png,L,1,mps,0.8097919635474682,0.8011875324882567,0.839208485558629,1.8609999679028988,0.7697080145590007,0.7955630426295102,23480.0,0.7669169572182,0.23464544210582972,0.057582976296544075,1.0107395967988775,0.964947301514022,0.9546942699881505,2.4177999094489704,2.3392237549797263,0.9675009688923546
7.1.06.png,L,1,cpu,0.28756295796483755,0.2854795311577618,0.28254196513444185,0.4044999950565398,0.33289595739915967,0.3183534718118608,24106.0,0.8654369739815593,0.23656198754906654,0.05470798350870609,1.0072979901523111,1.0177707861131586,1.010396919345847,1.2150943442413844,1.270600231731066,1.0456803109591755
7.1.06.png,L,1,mps,1.0359585285186768,0.9130210382863879,0.895583420060575,1.9747705082409084,0.7930624415166676,0.8017290383577347,24106.0,0.8654369739815593,0.23656198754906654,0.05470798350870609,1.1346491319225516,1.1567415221338144,1.0194706800452307,2.490056778460369,2.4631395568333625,0.9891901173258988
7.1.07.png,L,1,cpu,0.2926035667769611,0.2870834432542324,0.2755624591372907,0.42356248013675213,0.3370415070094168,0.3179169143550098,24124.0,0.8406254928559065,0.23647950729355216,0.05587446503341198,1.0192282893787095,1.0618411800105911,1.0418089755513529,1.256707175015444,1.3323055836650786,1.0601559457545913
7.1.07.png,L,1,mps,0.8176669362001121,1.2884584721177816,0.8266459917649627,1.8938755383715034,0.7458750042133033,0.781625509262085,24124.0,0.8406254928559065,0.23647950729355216,0.05587446503341198,0.6346086846370372,0.9891379675770525,1.5586581014767982,2.5391325995285636,2.4229960715579364,0.9542613379103596
7.1.08.png,L,1,cpu,0.26699999580159783,0.2697085146792233,0.25652104523032904,0.4111250163987279,0.35718700382858515,0.3388334880582988,17582.0,0.529041513800621,0.1905624521896243,0.04845845978707075,0.9899576070824206,1.0408502567961229,1.0514089182704416,1.1510077690173401,1.213354142634186,1.0541667704554882
7.1.08.png,L,1,mps,0.817708030808717,0.7928544655442238,0.8096880046650767,1.8132294644601643,0.8871460449881852,0.8260624599643052,17582.0,0.529041513800621,0.1905624521896243,0.04845845978707075,1.0313469449244175,1.009905082077828,0.9792098449972517,2.043890602571883,2.195027074028416,1.0739454798932753
7.1.09.png,L,1,cpu,0.31685346039012074,0.3088539815507829,0.29306195210665464,0.4181035328656435,0.3352499916218221,0.3282710094936192,23559.0,0.6279590306803584,0.23643701570108533,0.05462556146085262,1.0259005203661995,1.0811825216901838,1.0538863176560738,1.2471395773733056,1.2736535386131027,1.0212598186448705
7.1.09.png,L,1,mps,0.823999522253871,0.9030004730448127,0.8062709821388125,2.0178750273771584,0.7578965160064399,0.7837294833734632,23559.0,0.6279590306803584,0.23643701570108533,0.05462556146085262,0.9125128356527216,1.0219883147326343,1.119971440184296,2.66246774429032,2.5747085827261134,0.9670384132343363
7.1.10.png,L,1,cpu,0.2764789969660342,0.28997904155403376,0.27552060782909393,0.40060444734990597,0.32752047991380095,0.31404197216033936,20336.0,0.6248964928090572,0.20256242714822292,0.050916976761072874,0.9534447575395409,1.0034784662551801,1.0524767778311104,1.223143198420263,1.275639827995255,1.042919446915777
7.1.10.png,L,1,mps,0.8052080520428717,0.7925620884634554,0.7976045017130673,1.8911254592239857,0.7652915082871914,0.7872705464251339,20336.0,0.6248964928090572,0.20256242714822292,0.050916976761072874,1.0159558017769095,1.009532983218467,0.9936780531719894,2.4711177881178084,2.40212906199943,0.9720819758369651
7.2.01.png,L,1,cpu,0.25660457322373986,0.2561245346441865,0.25937549071386456,0.3778334939852357,0.3290209569968283,0.3151045530103147,12859.0,0.22987497504800558,0.16172952018678188,0.04293699748814106,1.001874238952626,0.9893169648277157,0.9874662171790763,1.1483569236256215,1.1990734198400097,1.0441644014774298
7.2.01.png,L,1,mps,0.7811243995092809,0.7500619976781309,0.770020589698106,1.885062491055578,0.9313749033026397,0.9647500119172037,12859.0,0.22987497504800558,0.16172952018678188,0.04293699748814106,1.0414131124191146,1.0144201466294924,0.9740804437089141,2.0239567164319956,1.953938810852647,0.9654054333223183
boat.512.png,L,1,cpu,0.2941038692370057,0.28324947925284505,0.28000003658235073,0.4078129422850907,0.34087442327290773,0.3346875309944153,18780.0,0.45639550080522895,0.17916696378961205,0.03899994771927595,1.038320953008607,1.0503708243284708,1.011605150878395,1.19637295860884,1.218488603604105,1.0184855774582044
boat.512.png,L,1,mps,0.8118959958665073,0.8228539954870939,0.8140205172821879,1.8464795430190861,0.7930000429041684,0.7711664657108486,18780.0,0.45639550080522895,0.17916696378961205,0.03899994771927595,0.9866829356353797,0.9973900886149972,1.0108516653049469,2.3284734465546904,2.394398129484315,1.0283124048621513
gray21.512.png,L,1,cpu,0.25035394355654716,0.23497850634157658,0.2546455361880362,0.47929148422554135,0.5402709357440472,0.5397294880822301,218.0,0.009749550372362137,0.01608353340998292,0.006082933396100998,1.0654333770962867,0.9831467981110809,0.922767034754,0.8871317195056467,0.8880216753184315,1.0010031833979296
gray21.512.png,L,1,mps,0.7480420172214508,0.7426664815284312,0.7421040209010243,1.7763960640877485,1.0028544929809868,1.0418955353088677,218.0,0.009749550372362137,0.01608353340998292,0.006082933396100998,1.0072381557896037,1.0080015687197286,1.0007579269368787,1.771339787098533,1.7049656168851322,0.9625288323014963
house.png,RGB,3,cpu,0.8741255733184516,0.8887080475687981,0.8371869334951043,1.3182495022192597,1.0915625025518239,1.0583734838292003,64417.0,1.8829385517165065,0.66760292975232,0.15864567831158638,0.9835913781919281,1.0441223319971504,1.0615407527427625,1.2076720289836755,1.2455428280854381,1.0313585130671883
house.png,RGB,3,mps,2.4285611580125988,2.414290967863053,2.4148954544216394,5.668209108989686,2.3615219979546964,2.320875530131161,64417.0,1.8829385517165065,0.66760292975232,0.15864567831158638,1.0059107167857968,1.0056589214104228,0.9997496841706006,2.4002355743028843,2.4422719079076827,1.0175134199554587
ruler.512.png,L,1,cpu,0.24751992896199226,0.2476665540598333,0.24620804470032454,0.5352924927137792,0.47995842760428786,0.48149999929592013,9706.0,0.16120908549055457,0.13062497600913048,0.03762490814551711,0.9994079737637662,1.0053283566069684,1.005923889941468,1.1152892874195195,1.1117185742399125,0.9967983973128007
ruler.512.png,L,1,mps,0.841479457449168,0.8470420143567026,0.8450209861621261,2.0870620501227677,1.0366665665060282,0.9929165244102478,9706.0,0.16120908549055457,0.13062497600913048,0.03762490814551711,0.9934329622223531,0.9958089458475549,1.0023916899434124,2.013243329682159,2.1019511699257882,1.0440621552972604
